Open Time (ET),Close Time (ET),Trading Date,Direction,Entry Price,Exit Price,Profit/Loss,Status,Duration (min),Is Quick Stop,ADX,Plus DI,Minus DI,Trend Direction,Trend Strength,Is Strong Trend,Is Golden Cross,Is Death Cross,Keltner Upper,Keltner Middle,Keltner Lower,Entry vs Keltner,Bollinger Upper,Bollinger Lower,BB Bandwidth,Is Squeezing,Volatility Level,ATR
2025-04-22 12:01:01,2025-04-22 12:41:00,2025-04-22,Long,5323.25,5324.75,75.00,Profit,39,false,47.51,46.88,6.40,Up,Strong,true,true,false,5301.81,5293.06,5284.31,Above Upper,5315.47,5270.65,0.0085,true,Normal,5.83
2025-04-22 12:42:01,2025-04-22 13:09:00,2025-04-22,Short,5323.25,5329.50,-312.50,Loss,26,false,36.65,17.43,27.69,Down,Strong,true,false,true,5337.68,5331.61,5325.55,Below Lower,5339.41,5323.81,0.0029,true,Normal,4.04
2025-04-22 13:12:01,2025-04-22 14:21:44,2025-04-22,Short,5303.25,5294.12,456.41,Profit,69,false,24.37,16.78,33.30,Doji,Weak,false,false,true,5330.16,5321.25,5312.34,Below Lower,5333.29,5309.21,0.0045,true,Normal,5.94
2025-04-22 14:24:01,2025-04-22 15:17:00,2025-04-22,Long,5300.00,5301.75,87.50,Profit,52,false,44.02,26.30,10.16,Up,Strong,true,true,false,5296.11,5288.98,5281.84,Above Upper,5298.78,5279.17,0.0037,true,Normal,4.76
2025-04-22 15:19:01,2025-04-22 15:44:00,2025-04-22,Short,5295.00,5306.25,-562.50,Loss,24,false,49.36,10.55,34.65,Down,Strong,true,false,true,5312.60,5307.10,5301.60,Below Lower,5318.94,5295.26,0.0045,true,Normal,3.67
2025-04-22 15:44:01,2025-04-22 15:58:00,2025-04-22,Long,5306.25,5319.00,637.50,Profit,13,true,38.70,33.26,16.54,Up,Strong,true,true,false,5302.31,5295.34,5288.37,Above Upper,5304.94,5285.73,0.0036,true,Normal,4.65
2025-04-23 09:34:01,2025-04-23 09:36:43,2025-04-23,Long,5458.25,5445.00,-662.50,Loss,2,true,37.90,23.92,11.50,Up,Strong,true,true,false,5457.45,5451.44,5445.43,Above Upper,5457.97,5444.91,0.0024,true,Normal,4.01
2025-04-23 10:56:01,2025-04-23 12:57:19,2025-04-23,Short,5475.75,5425.39,2517.93,Profit,121,false,38.94,13.50,25.53,Down,Strong,true,false,true,5494.59,5485.40,5476.21,Below Lower,5499.27,5471.53,0.0051,true,Normal,6.13
2025-04-23 13:00:01,2025-04-23 13:00:04,2025-04-23,Long,5428.00,5409.00,-950.00,Loss,0,true,29.52,21.56,29.78,Down,Strong,true,true,false,5427.87,5417.54,5407.21,Above Upper,5430.45,5404.62,0.0048,true,Normal,6.89
2025-04-23 13:09:01,2025-04-23 13:31:00,2025-04-23,Long,5437.50,5432.00,-275.00,Loss,21,false,24.11,27.22,17.63,Doji,Weak,false,true,false,5433.63,5424.68,5415.72,Above Upper,5441.39,5407.96,0.0062,true,Normal,5.97
2025-04-23 13:35:01,2025-04-23 13:55:00,2025-04-23,Short,5421.25,5428.75,-375.00,Loss,19,false,34.58,11.74,24.28,Down,Strong,true,false,true,5441.62,5433.69,5425.76,Below Lower,5446.45,5420.93,0.0047,true,Normal,5.29
2025-04-23 13:55:01,2025-04-23 14:07:00,2025-04-23,Long,5428.75,5423.00,-287.50,Loss,11,true,37.93,25.79,14.28,Up,Strong,true,true,false,5425.82,5417.78,5409.73,Above Upper,5428.21,5407.34,0.0039,true,Normal,5.36
2025-04-23 14:29:01,2025-04-23 14:59:00,2025-04-23,Short,5413.50,5416.25,-137.50,Loss,29,false,36.51,11.55,38.84,Down,Strong,true,false,true,5433.63,5425.30,5416.97,Below Lower,5438.42,5412.18,0.0048,true,Normal,5.55
2025-04-23 15:25:01,2025-04-23 15:34:00,2025-04-23,Short,5389.00,5402.25,-662.50,Loss,8,true,26.79,8.29,21.25,Down,Strong,true,false,true,5407.21,5398.60,5389.99,Below Lower,5409.44,5387.76,0.0040,true,Normal,5.74
2025-04-23 15:54:01,2025-04-23 15:58:00,2025-04-23,Long,5410.75,5409.75,-50.00,Loss,3,true,24.27,29.97,13.32,Doji,Weak,false,true,false,5406.16,5395.56,5384.97,Above Upper,5412.94,5378.19,0.0064,true,Normal,7.06
2025-04-24 09:44:01,2025-04-24 15:04:17,2025-04-24,Long,5422.50,5498.80,3815.13,Profit,320,false,16.28,22.91,15.35,Doji,Weak,false,true,false,5418.05,5410.39,5402.73,Above Upper,5422.25,5398.52,0.0044,true,Normal,5.11
2025-04-25 09:37:01,2025-04-25 09:46:49,2025-04-25,Long,5521.50,5502.00,-975.00,Loss,9,true,48.70,33.08,13.00,Up,Strong,true,true,false,5517.40,5510.16,5502.92,Above Upper,5520.35,5499.97,0.0037,true,Normal,4.83
2025-04-25 09:48:01,2025-04-25 10:07:00,2025-04-25,Short,5499.75,5506.75,-350.00,Loss,18,false,31.17,17.53,26.39,Down,Strong,true,false,true,5520.30,5512.00,5503.70,Below Lower,5526.00,5498.00,0.0051,true,Normal,5.53
2025-04-25 10:09:01,2025-04-25 10:22:00,2025-04-25,Long,5514.00,5497.25,-837.50,Loss,12,true,36.12,27.80,12.94,Up,Strong,true,true,false,5511.38,5501.55,5491.72,Above Upper,5516.28,5486.82,0.0054,true,Normal,6.56
2025-04-25 10:23:01,2025-04-25 10:41:00,2025-04-25,Short,5488.25,5508.25,-1000.00,Loss,17,false,38.51,12.83,31.37,Down,Strong,true,false,true,5522.42,5510.60,5498.78,Below Lower,5529.59,5491.61,0.0069,true,Normal,7.88
2025-04-25 11:39:01,2025-04-25 11:52:00,2025-04-25,Short,5501.50,5509.75,-412.50,Loss,12,true,36.31,9.71,24.12,Down,Strong,true,false,true,5516.88,5510.48,5504.07,Below Lower,5519.45,5501.50,0.0033,true,Normal,4.27
2025-04-25 13:40:01,2025-04-25 14:07:00,2025-04-25,Short,5533.50,5532.25,62.50,Profit,26,false,33.84,12.96,38.43,Down,Strong,true,false,true,5554.95,5547.91,5540.88,Below Lower,5559.70,5536.13,0.0042,true,Normal,4.69
2025-04-25 14:24:01,2025-04-25 14:53:00,2025-04-25,Long,5544.75,5538.25,-325.00,Loss,28,false,52.36,26.21,10.15,Up,Very Strong,true,true,false,5541.79,5536.04,5530.28,Above Upper,5544.76,5527.31,0.0032,true,Normal,3.84
2025-04-25 15:42:01,2025-04-25 15:51:00,2025-04-25,Short,5532.50,5546.00,-675.00,Loss,8,true,45.49,14.99,27.58,Down,Strong,true,false,true,5546.10,5540.09,5534.07,Below Lower,5548.88,5531.29,0.0032,true,Normal,4.01
2025-04-25 15:53:01,2025-04-25 15:58:00,2025-04-25,Long,5547.25,5550.75,175.00,Profit,4,true,35.04,29.91,17.00,Up,Strong,true,true,false,5545.37,5539.35,5533.33,Above Upper,5547.94,5530.76,0.0031,true,Normal,4.01
2025-04-28 09:43:01,2025-04-28 09:55:00,2025-04-28,Long,5571.25,5560.00,-562.50,Loss,11,true,26.59,30.39,14.30,Up,Strong,true,true,false,5569.23,5562.18,5555.12,Above Upper,5571.50,5552.85,0.0034,true,Normal,4.70
2025-04-28 09:59:01,2025-04-28 10:19:00,2025-04-28,Short,5546.75,5555.50,-437.50,Loss,19,false,30.07,12.05,35.04,Down,Strong,true,false,true,5572.50,5564.96,5557.43,Below Lower,5583.76,5546.17,0.0068,true,Normal,5.02
2025-04-28 10:32:01,2025-04-28 10:38:00,2025-04-28,Short,5543.00,5556.75,-687.50,Loss,5,true,25.20,13.17,32.64,Down,Strong,true,false,true,5562.23,5554.24,5546.25,Below Lower,5564.13,5544.34,0.0036,true,Normal,5.33
2025-04-28 11:08:01,2025-04-28 13:53:36,2025-04-28,Short,5541.75,5514.65,1355.02,Profit,165,false,30.41,10.05,24.47,Down,Strong,true,false,true,5557.34,5550.30,5543.26,Below Lower,5559.77,5540.83,0.0034,true,Normal,4.69
2025-04-28 15:53:01,2025-04-28 15:58:00,2025-04-28,Long,5564.75,5562.00,-137.50,Loss,4,true,43.20,29.15,8.70,Up,Strong,true,true,false,5558.85,5553.50,5548.15,Above Upper,5563.83,5543.17,0.0037,true,Normal,3.57
2025-04-29 09:33:01,2025-04-29 10:27:00,2025-04-29,Long,5539.75,5539.75,0.00,Loss,53,false,37.54,25.40,14.26,Up,Strong,true,true,false,5535.32,5529.58,5523.83,Above Upper,5538.40,5520.75,0.0032,true,Normal,3.83
2025-04-29 10:27:01,2025-04-29 10:37:00,2025-04-29,Short,5539.75,5558.00,-912.50,Loss,9,true,37.40,11.82,32.11,Down,Strong,true,false,true,5560.41,5552.85,5545.29,Below Lower,5570.36,5535.34,0.0063,true,Normal,5.04
2025-04-29 10:47:01,2025-04-29 11:14:00,2025-04-29,Long,5563.50,5561.75,-87.50,Loss,26,false,46.20,24.08,17.98,Up,Strong,true,true,false,5561.39,5554.51,5547.64,Above Upper,5570.21,5538.81,0.0057,true,Normal,4.58
2025-04-29 11:20:01,2025-04-29 11:30:00,2025-04-29,Short,5556.75,5565.00,-412.50,Loss,9,true,34.47,13.13,25.83,Down,Strong,true,false,true,5571.19,5565.28,5559.36,Below Lower,5573.83,5556.72,0.0031,true,Normal,3.94
2025-04-29 12:49:01,2025-04-29 13:16:00,2025-04-29,Short,5555.25,5557.75,-125.00,Loss,26,false,30.38,11.43,43.73,Down,Strong,true,false,true,5573.81,5568.16,5562.51,Below Lower,5578.72,5557.60,0.0038,true,Normal,3.77
2025-04-29 13:20:01,2025-04-29 15:58:00,2025-04-29,Long,5568.75,5588.00,962.50,Profit,157,false,33.05,31.74,14.60,Up,Strong,true,true,false,5563.18,5557.63,5552.07,Above Upper,5567.23,5548.02,0.0035,true,Normal,3.70
2025-04-30 09:38:01,2025-04-30 10:15:00,2025-04-30,Short,5490.75,5490.00,37.50,Profit,36,false,28.67,13.00,34.24,Down,Strong,true,false,true,5514.45,5505.34,5496.22,Below Lower,5521.39,5489.29,0.0058,true,Normal,6.08
2025-04-30 10:15:01,2025-04-30 12:36:27,2025-04-30,Long,5490.00,5516.02,1301.23,Profit,141,false,32.29,24.47,14.64,Up,Strong,true,true,false,5483.82,5474.09,5464.36,Above Upper,5493.48,5454.69,0.0071,true,Normal,6.49
2025-04-30 12:42:01,2025-04-30 13:07:00,2025-04-30,Long,5534.25,5527.75,-325.00,Loss,24,false,43.42,26.07,13.22,Up,Strong,true,true,false,5530.79,5524.44,5518.09,Above Upper,5535.37,5513.50,0.0040,true,Normal,4.23
2025-04-30 13:11:01,2025-04-30 13:24:00,2025-04-30,Short,5518.25,5529.00,-537.50,Loss,12,true,35.20,9.70,34.40,Down,Strong,true,false,true,5539.06,5532.64,5526.21,Below Lower,5544.27,5521.01,0.0042,true,Normal,4.28
2025-04-30 13:35:01,2025-04-30 14:01:00,2025-04-30,Long,5549.00,5542.00,-350.00,Loss,25,false,55.36,32.07,10.53,Up,Very Strong,true,true,false,5541.79,5535.49,5529.18,Above Upper,5551.64,5519.34,0.0058,true,Normal,4.20
2025-04-30 14:37:01,2025-04-30 14:51:00,2025-04-30,Short,5539.00,5549.50,-525.00,Loss,13,true,46.05,14.00,32.37,Down,Strong,true,false,true,5558.89,5550.95,5543.01,Below Lower,5563.18,5538.72,0.0044,true,Normal,5.29
2025-04-30 15:44:01,2025-04-30 15:58:00,2025-04-30,Long,5552.75,5595.50,2137.50,Profit,13,true,23.90,29.88,14.26,Doji,Weak,false,true,false,5549.15,5542.71,5536.27,Above Upper,5552.08,5533.35,0.0034,true,Normal,4.29
2025-05-01 09:34:01,2025-05-01 09:47:00,2025-05-01,Short,5634.00,5645.00,-550.00,Loss,12,true,30.14,12.24,22.85,Down,Strong,true,false,true,5649.33,5643.19,5637.04,Below Lower,5652.13,5634.25,0.0032,true,Normal,4.10
2025-05-01 10:41:01,2025-05-01 11:32:00,2025-05-01,Long,5667.75,5669.00,62.50,Profit,50,false,36.17,30.52,14.26,Up,Strong,true,true,false,5666.51,5660.23,5653.94,Above Upper,5668.85,5651.60,0.0030,true,Low,4.19
2025-05-01 11:56:01,2025-05-01 12:32:00,2025-05-01,Short,5646.50,5646.00,25.00,Profit,35,false,69.32,3.74,49.73,Down,Very Strong,true,false,true,5667.17,5661.20,5655.23,Below Lower,5675.26,5647.14,0.0050,true,Normal,3.98
2025-05-01 13:04:01,2025-05-01 13:41:00,2025-05-01,Long,5649.00,5650.00,50.00,Profit,36,false,30.03,33.78,15.87,Up,Strong,true,true,false,5646.07,5640.16,5634.25,Above Upper,5649.00,5631.33,0.0031,true,Normal,3.94
2025-05-01 15:52:01,2025-05-01 15:58:00,2025-05-01,Short,5645.00,5630.50,725.00,Profit,5,true,27.72,12.59,34.51,Down,Strong,true,false,true,5663.24,5656.46,5649.69,Below Lower,5665.79,5647.14,0.0033,true,Normal,4.52
2025-05-02 09:38:01,2025-05-02 10:04:00,2025-05-02,Short,5679.25,5685.00,-287.50,Loss,25,false,48.79,11.47,25.37,Down,Strong,true,false,true,5694.88,5688.10,5681.32,Below Lower,5695.48,5680.72,0.0026,true,Normal,4.52
2025-05-02 10:30:01,2025-05-02 10:43:00,2025-05-02,Long,5703.25,5691.75,-575.00,Loss,12,true,23.52,28.60,19.98,Doji,Weak,false,true,false,5700.95,5694.45,5687.95,Above Upper,5703.58,5685.32,0.0032,true,Normal,4.33
2025-05-02 12:03:01,2025-05-02 12:31:00,2025-05-02,Long,5715.25,5714.25,-50.00,Loss,27,false,33.84,37.99,6.69,Up,Strong,true,true,false,5709.00,5702.78,5696.55,Above Upper,5712.18,5693.37,0.0033,true,Normal,4.15
2025-05-05 10:02:01,2025-05-05 10:34:00,2025-05-05,Long,5679.75,5671.75,-400.00,Loss,31,false,25.54,35.37,13.17,Up,Strong,true,true,false,5672.95,5666.28,5659.60,Above Upper,5678.40,5654.15,0.0043,true,Normal,4.45
2025-05-05 10:41:01,2025-05-05 11:35:00,2025-05-05,Long,5681.25,5682.25,50.00,Profit,53,false,23.28,30.25,11.50,Doji,Weak,false,true,false,5680.93,5674.54,5668.14,Above Upper,5682.51,5666.56,0.0028,true,Normal,4.26
2025-05-06 09:51:01,2025-05-06 10:07:00,2025-05-06,Short,5613.50,5619.25,-287.50,Loss,15,false,45.08,10.00,35.22,Down,Strong,true,false,true,5632.48,5626.03,5619.57,Below Lower,5638.33,5613.72,0.0044,true,Normal,4.30
2025-05-06 10:10:01,2025-05-06 11:53:44,2025-05-06,Long,5624.00,5641.24,862.25,Profit,103,false,46.26,33.18,16.54,Up,Strong,true,true,false,5620.96,5615.08,5609.19,Above Upper,5625.36,5604.79,0.0037,true,Normal,3.93
2025-05-06 12:14:01,2025-05-06 12:25:00,2025-05-06,Long,5662.75,5642.75,-1000.00,Loss,10,true,32.34,50.26,11.67,Up,Strong,true,true,false,5652.61,5645.88,5639.14,Above Upper,5660.18,5631.57,0.0051,true,Normal,4.49
2025-05-06 12:51:01,2025-05-06 13:09:00,2025-05-06,Short,5633.75,5639.75,-300.00,Loss,17,false,40.23,9.45,29.18,Down,Strong,true,false,true,5649.44,5643.26,5637.08,Below Lower,5654.06,5632.46,0.0038,true,Normal,4.12
2025-05-06 15:56:01,2025-05-06 15:58:00,2025-05-06,Short,5636.25,5637.00,-37.50,Loss,1,true,25.74,11.95,31.24,Down,Strong,true,false,true,5649.46,5644.08,5638.69,Below Lower,5653.91,5634.24,0.0035,true,Normal,3.59
2025-05-07 10:55:01,2025-05-07 11:32:00,2025-05-07,Short,5630.25,5629.50,37.50,Profit,36,false,51.60,3.47,42.21,Down,Very Strong,true,false,true,5653.40,5647.53,5641.65,Below Lower,5663.99,5631.06,0.0058,true,Normal,3.92
2025-05-07 11:44:01,2025-05-07 11:48:51,2025-05-07,Long,5637.25,5624.00,-662.50,Loss,4,true,25.26,21.20,10.46,Up,Strong,true,true,false,5635.30,5629.85,5624.40,Above Upper,5637.29,5622.41,0.0026,true,Normal,3.63
2025-05-07 13:55:01,2025-05-07 14:34:00,2025-05-07,Short,5630.50,5629.25,62.50,Profit,38,false,40.65,7.68,38.96,Down,Strong,true,false,true,5644.65,5638.71,5632.78,Below Lower,5647.71,5629.72,0.0032,true,Normal,3.96
2025-05-07 14:34:01,2025-05-07 14:50:00,2025-05-07,Long,5629.25,5617.25,-600.00,Loss,15,false,33.35,28.64,18.44,Up,Strong,true,true,false,5623.96,5614.90,5605.84,Above Upper,5630.77,5599.03,0.0057,true,Normal,6.04
2025-05-07 14:51:01,2025-05-07 14:57:00,2025-05-07,Short,5614.75,5639.00,-1212.50,Loss,5,true,28.16,16.31,27.49,Down,Strong,true,false,true,5639.69,5628.78,5617.86,Below Lower,5644.22,5613.33,0.0055,true,Normal,7.28
2025-05-07 15:00:01,2025-05-07 15:18:00,2025-05-07,Long,5645.00,5634.00,-550.00,Loss,17,false,25.14,27.42,20.02,Up,Strong,true,true,false,5640.85,5629.01,5617.18,Above Upper,5651.35,5606.68,0.0079,true,Normal,7.89
2025-05-07 15:27:01,2025-05-07 15:42:00,2025-05-07,Short,5618.00,5643.75,-1287.50,Loss,14,true,28.17,13.30,35.48,Down,Strong,true,false,true,5644.49,5634.78,5625.06,Below Lower,5648.98,5620.57,0.0050,true,Normal,6.48
2025-05-07 15:43:01,2025-05-07 15:58:00,2025-05-07,Long,5664.75,5652.25,-625.00,Loss,14,true,40.41,46.15,11.87,Up,Strong,true,true,false,5639.65,5626.28,5612.90,Above Upper,5656.02,5596.53,0.0106,true,Normal,8.91
2025-05-08 09:40:01,2025-05-08 10:03:00,2025-05-08,Short,5678.50,5682.25,-187.50,Loss,22,false,34.71,15.77,21.40,Down,Strong,true,false,true,5693.18,5687.50,5681.82,Below Lower,5695.87,5679.13,0.0029,true,Normal,3.79
2025-05-08 10:11:01,2025-05-08 10:25:00,2025-05-08,Short,5669.75,5674.75,-250.00,Loss,13,true,23.85,10.83,33.78,Doji,Weak,false,false,true,5683.22,5676.66,5670.10,Below Lower,5686.32,5667.00,0.0034,true,Normal,4.37
2025-05-08 10:27:01,2025-05-08 10:40:00,2025-05-08,Long,5679.25,5673.25,-300.00,Loss,12,true,33.17,27.86,16.76,Up,Strong,true,true,false,5678.12,5671.10,5664.08,Above Upper,5681.66,5660.54,0.0037,true,Normal,4.68
2025-05-08 10:56:01,2025-05-08 11:09:00,2025-05-08,Short,5654.75,5673.50,-937.50,Loss,12,true,47.73,11.31,33.98,Down,Strong,true,false,true,5680.73,5671.39,5662.05,Below Lower,5683.51,5659.26,0.0043,true,Normal,6.23
2025-05-08 11:24:01,2025-05-08 13:20:56,2025-05-08,Long,5693.50,5726.30,1639.78,Profit,116,false,60.98,32.67,8.81,Up,Very Strong,true,true,false,5687.26,5679.70,5672.14,Above Upper,5696.09,5663.31,0.0058,true,Normal,5.04
2025-05-08 15:26:01,2025-05-08 15:37:00,2025-05-08,Long,5729.75,5719.25,-525.00,Loss,10,true,43.37,28.02,7.67,Up,Strong,true,true,false,5725.94,5720.01,5714.08,Above Upper,5730.96,5709.06,0.0038,true,Normal,3.95
2025-05-08 15:46:01,2025-05-08 15:58:00,2025-05-08,Short,5707.75,5685.50,1112.50,Profit,11,true,59.48,9.52,35.35,Down,Very Strong,true,false,true,5724.70,5719.04,5713.37,Below Lower,5732.07,5706.01,0.0046,true,Normal,3.78
2025-05-09 10:20:01,2025-05-09 12:00:00,2025-05-09,Short,5692.25,5690.75,75.00,Profit,99,false,45.53,6.86,34.13,Down,Strong,true,false,true,5707.83,5702.21,5696.59,Below Lower,5711.55,5692.88,0.0033,true,Normal,3.75
2025-05-09 12:09:01,2025-05-09 12:38:00,2025-05-09,Short,5677.25,5679.75,-125.00,Loss,28,false,38.35,11.37,31.29,Down,Strong,true,false,true,5689.98,5684.80,5679.62,Below Lower,5694.93,5674.67,0.0036,true,Normal,3.46
2025-05-12 09:34:01,2025-05-12 10:06:00,2025-05-12,Short,5831.75,5831.25,25.00,Profit,31,false,37.08,13.49,42.19,Down,Strong,true,false,true,5852.44,5846.25,5840.06,Below Lower,5862.46,5830.04,0.0055,true,Normal,4.12
2025-05-12 10:28:01,2025-05-12 10:44:00,2025-05-12,Short,5821.75,5827.00,-262.50,Loss,15,false,22.16,13.23,35.22,Doji,Weak,false,false,true,5838.73,5831.74,5824.75,Below Lower,5843.21,5820.27,0.0039,true,Normal,4.66
2025-05-12 11:24:01,2025-05-12 11:35:00,2025-05-12,Short,5818.25,5826.50,-412.50,Loss,10,true,35.06,13.18,30.12,Down,Strong,true,false,true,5832.64,5827.05,5821.46,Below Lower,5833.62,5820.48,0.0023,true,Normal,3.73
2025-05-14 09:51:01,2025-05-14 10:08:00,2025-05-14,Short,5901.50,5909.25,-387.50,Loss,16,false,36.92,12.82,28.29,Down,Strong,true,false,true,5920.41,5914.41,5908.41,Below Lower,5928.02,5900.81,0.0046,true,Normal,4.00
2025-05-15 10:04:01,2025-05-15 10:13:00,2025-05-15,Long,5901.25,5894.25,-350.00,Loss,8,true,38.75,29.49,8.31,Up,Strong,true,true,false,5899.20,5893.48,5887.75,Above Upper,5904.20,5882.75,0.0036,true,Normal,3.81
2025-05-19 09:33:01,2025-05-19 13:57:48,2025-05-19,Long,5921.00,5975.39,2719.32,Profit,264,false,40.22,25.30,14.40,Up,Strong,true,true,false,5916.99,5911.45,5905.91,Above Upper,5921.66,5901.24,0.0035,true,Normal,3.69
2025-05-20 09:50:01,2025-05-20 09:57:00,2025-05-20,Short,5954.25,5961.50,-362.50,Loss,6,true,32.84,9.34,28.92,Down,Strong,true,false,true,5966.28,5960.88,5955.47,Below Lower,5968.96,5952.79,0.0027,true,Normal,3.60
2025-05-20 14:29:01,2025-05-20 15:14:00,2025-05-20,Short,5938.75,5940.25,-75.00,Loss,44,false,46.86,8.52,41.16,Down,Strong,true,false,true,5958.20,5952.86,5947.53,Below Lower,5967.68,5938.05,0.0050,true,Normal,3.56
2025-05-21 13:14:01,2025-05-21 15:58:00,2025-05-21,Short,5933.50,5865.75,3387.50,Profit,163,false,54.47,7.21,37.11,Down,Very Strong,true,false,true,5947.23,5942.03,5936.82,Below Lower,5954.01,5930.04,0.0040,true,Normal,3.47
2025-05-22 09:35:01,2025-05-22 09:46:00,2025-05-22,Short,5846.25,5856.00,-487.50,Loss,10,true,36.10,26.07,27.40,Down,Strong,true,false,true,5862.09,5855.73,5849.36,Below Lower,5862.54,5848.91,0.0023,true,Normal,4.24
2025-05-22 09:54:01,2025-05-22 10:18:00,2025-05-22,Long,5867.75,5867.75,0.00,Loss,23,false,31.04,28.07,11.19,Up,Strong,true,true,false,5864.14,5855.69,5847.23,Above Upper,5865.51,5845.87,0.0034,true,Normal,5.64
2025-05-22 10:23:01,2025-05-22 11:02:00,2025-05-22,Short,5860.50,5859.50,50.00,Profit,38,false,46.23,11.97,30.14,Down,Strong,true,false,true,5876.74,5870.08,5863.41,Below Lower,5880.68,5859.47,0.0036,true,Normal,4.44
2025-05-22 15:53:01,2025-05-22 15:58:00,2025-05-22,Short,5874.00,5857.50,825.00,Profit,4,true,36.50,17.17,26.10,Down,Strong,true,false,true,5886.33,5880.54,5874.74,Below Lower,5890.44,5870.63,0.0034,true,Normal,3.86
2025-05-23 09:33:01,2025-05-23 09:56:00,2025-05-23,Long,5790.75,5790.00,-37.50,Loss,22,false,33.90,33.82,8.90,Up,Strong,true,true,false,5784.64,5776.65,5768.66,Above Upper,5794.22,5759.08,0.0061,true,Normal,5.32
2025-05-23 10:55:01,2025-05-23 11:19:00,2025-05-23,Short,5798.00,5804.00,-300.00,Loss,23,false,20.66,15.07,23.69,Doji,Weak,false,false,true,5812.92,5806.30,5799.68,Below Lower,5815.05,5797.55,0.0030,true,Normal,4.42
2025-05-23 11:23:01,2025-05-23 11:53:00,2025-05-23,Long,5809.25,5806.75,-125.00,Loss,29,false,20.92,25.68,14.33,Doji,Weak,false,true,false,5806.39,5800.01,5793.63,Above Upper,5809.36,5790.66,0.0032,true,Normal,4.25
2025-05-23 14:22:01,2025-05-23 14:34:00,2025-05-23,Short,5828.75,5836.75,-400.00,Loss,11,true,35.43,12.85,30.72,Down,Strong,true,false,true,5843.62,5838.05,5832.48,Below Lower,5846.45,5829.65,0.0029,true,Normal,3.72
2025-05-23 15:52:01,2025-05-23 15:58:00,2025-05-23,Short,5819.00,5819.75,-37.50,Loss,5,true,35.00,10.90,29.14,Down,Strong,true,false,true,5833.73,5828.05,5822.37,Below Lower,5837.24,5818.86,0.0032,true,Normal,3.79
2025-05-27 09:35:01,2025-05-27 09:51:00,2025-05-27,Short,5876.00,5885.75,-487.50,Loss,15,false,64.26,4.00,41.51,Down,Very Strong,true,false,true,5896.21,5890.55,5884.89,Below Lower,5907.71,5873.39,0.0058,true,Normal,3.77
2025-05-28 15:53:01,2025-05-28 15:58:00,2025-05-28,Short,5901.75,5902.50,-37.50,Loss,4,true,47.57,11.26,41.56,Down,Strong,true,false,true,5916.47,5911.11,5905.76,Below Lower,5919.99,5902.23,0.0030,true,Normal,3.57
2025-05-29 09:37:01,2025-05-29 12:57:31,2025-05-29,Short,5943.00,5920.27,1136.55,Profit,200,false,35.34,14.77,29.39,Down,Strong,true,false,true,5955.46,5950.05,5944.64,Below Lower,5961.27,5938.83,0.0038,true,Normal,3.61
2025-05-30 09:52:01,2025-05-30 10:01:44,2025-05-30,Short,5887.25,5905.25,-900.00,Loss,9,true,22.06,13.93,28.23,Doji,Weak,false,false,true,5904.57,5897.69,5890.81,Below Lower,5906.37,5889.00,0.0029,true,Normal,4.59
2025-05-30 10:06:01,2025-05-30 10:53:00,2025-05-30,Long,5907.25,5907.50,12.50,Profit,46,false,20.57,28.78,13.89,Doji,Weak,false,true,false,5904.01,5897.03,5890.04,Above Upper,5908.82,5885.23,0.0040,true,Normal,4.66
2025-05-30 11:38:01,2025-05-30 11:56:00,2025-05-30,Short,5900.50,5905.75,-262.50,Loss,17,false,22.26,13.84,32.43,Doji,Weak,false,false,true,5912.63,5907.25,5901.87,Below Lower,5916.12,5898.38,0.0030,true,Normal,3.59
2025-05-30 12:23:01,2025-05-30 13:35:32,2025-05-30,Short,5889.50,5883.85,282.41,Profit,72,false,23.43,13.54,33.11,Doji,Weak,false,false,true,5904.72,5899.43,5894.13,Below Lower,5911.11,5887.74,0.0040,true,Normal,3.53
2025-05-30 14:20:01,2025-05-30 14:45:00,2025-05-30,Long,5906.50,5900.25,-312.50,Loss,24,false,49.60,29.82,6.74,Up,Strong,true,true,false,5900.14,5894.01,5887.88,Above Upper,5905.76,5882.26,0.0040,true,Normal,4.09
2025-06-02 09:52:01,2025-06-02 10:21:00,2025-06-02,Short,5895.00,5894.25,37.50,Profit,28,false,44.27,12.83,38.94,Down,Strong,true,false,true,5915.76,5909.11,5902.46,Below Lower,5922.45,5895.77,0.0045,true,Normal,4.43
2025-06-02 10:24:01,2025-06-02 11:29:00,2025-06-02,Long,5902.25,5904.25,100.00,Profit,64,false,43.90,29.16,13.28,Up,Strong,true,true,false,5898.14,5890.50,5882.86,Above Upper,5901.72,5879.28,0.0038,true,Normal,5.09
2025-06-04 10:04:01,2025-06-04 10:19:00,2025-06-04,Short,5987.00,5990.00,-150.00,Loss,14,true,41.11,8.97,31.63,Down,Strong,true,false,true,5998.95,5993.58,5988.20,Below Lower,6000.19,5986.96,0.0022,true,Normal,3.58
2025-06-05 09:34:01,2025-06-05 10:41:47,2025-06-05,Short,5984.00,5982.14,93.17,Profit,67,false,30.86,12.53,27.95,Down,Strong,true,false,true,5997.97,5991.75,5985.53,Below Lower,5999.05,5984.45,0.0024,true,Normal,4.15
2025-06-05 12:49:01,2025-06-05 13:12:00,2025-06-05,Short,5969.75,5977.75,-400.00,Loss,22,false,54.93,5.20,45.25,Down,Very Strong,true,false,true,5993.71,5988.14,5982.57,Below Lower,6005.49,5970.78,0.0058,true,Normal,3.71
