Timestamp,Timestamp_ET,Order_Type,Entry_Type,Status,Low,High,Entry_Point,Stop_Loss,Take_Profit,Profit_Multiplier,Risk_Dollars,Contracts,At_Risk,Potential,Placed_Timestamp,Placed_Timestamp_ET,Filled_Timestamp,Filled_Timestamp_ET,Close_Timestamp,Close_Timestamp_ET,Cancel_Reason
1755772920000,2025-08-21 10:42:00,Long,EngulfingOrderBlock,Profit,6393.25,6396.75,6396.75,6393.25,6403.75,2.0,550.0,31,542.5,1085.0,1755772980000,2025-08-21 10:43:00,1755772980000,2025-08-21 10:43:00,1755773760000,2025-08-21 10:56:00,
1755773040000,2025-08-21 10:44:00,Long,EngulfingOrderBlock,Cancelled,6395.5,6399.0,6399.0,6395.5,6406.0,2.0,550.0,31,542.5,1085.0,1755773820000,2025-08-21 10:57:00,,,1755774000000,2025-08-21 11:00:00,More than ten minutes have passed and the candle wicked outside the order.
1755777720000,2025-08-21 12:02:00,Long,EngulfingOrderBlock,Loss,6383.25,6386.25,6386.25,6383.25,6392.25,2.0,550.0,36,540.0,1080.0,1755777780000,2025-08-21 12:03:00,1755777840000,2025-08-21 12:04:00,1755777840000,2025-08-21 12:04:00,
1755784140000,2025-08-21 13:49:00,Short,EngulfingOrderBlock,Profit,6392.5,6394.5,6392.5,6394.5,6388.5,2.0,550.0,55,550.0,1100.0,1755784200000,2025-08-21 13:50:00,1755784200000,2025-08-21 13:50:00,1755784260000,2025-08-21 13:51:00,
1755787260000,2025-08-21 14:41:00,Short,EngulfingOrderBlock,Cancelled,6391.0,6392.75,6391.0,6392.75,6387.5,2.0,550.0,62,542.5,1085.0,1755787320000,2025-08-21 14:42:00,,,1755787560000,2025-08-21 14:46:00,A full candle fell outside the range of the order.
1755787680000,2025-08-21 14:48:00,Long,EngulfingOrderBlock,Profit,6384.25,6386.75,6386.75,6384.25,6391.75,2.0,550.0,44,550.0,1100.0,1755787740000,2025-08-21 14:49:00,1755787740000,2025-08-21 14:49:00,1755787920000,2025-08-21 14:52:00,
1755788040000,2025-08-21 14:54:00,Short,EngulfingOrderBlock,Loss,6391.25,6393.5,6391.25,6393.5,6386.75,2.0,550.0,48,540.0,1080.0,1755788100000,2025-08-21 14:55:00,1755788100000,2025-08-21 14:55:00,1755788160000,2025-08-21 14:56:00,
1755788580000,2025-08-21 15:03:00,Short,EngulfingOrderBlock,Loss,6394.0,6396.0,6394.0,6396.0,6390.0,2.0,550.0,55,550.0,1100.0,1755788640000,2025-08-21 15:04:00,1755788640000,2025-08-21 15:04:00,1755788760000,2025-08-21 15:06:00,
1755855960000,2025-08-22 09:46:00,Short,EngulfingOrderBlock,Profit,6424.0,6427.75,6424.0,6427.75,6416.5,2.0,550.0,29,543.75,1087.5,1755856020000,2025-08-22 09:47:00,1755856020000,2025-08-22 09:47:00,1755856620000,2025-08-22 09:57:00,
1755857820000,2025-08-22 10:17:00,Short,EngulfingOrderBlock,Cancelled,6481.5,6486.25,6481.5,6486.25,6472.0,2.0,550.0,23,546.25,1092.5,1755857880000,2025-08-22 10:18:00,,,1755858060000,2025-08-22 10:21:00,A full candle fell outside the range of the order.
1755861300000,2025-08-22 11:15:00,Long,EngulfingOrderBlock,Profit,6486.0,6487.75,6487.75,6486.0,6491.25,2.0,550.0,62,542.5,1085.0,1755861360000,2025-08-22 11:16:00,1755861360000,2025-08-22 11:16:00,1755861540000,2025-08-22 11:19:00,
1755861840000,2025-08-22 11:24:00,Short,EngulfingOrderBlock,Profit,6491.25,6492.5,6491.25,6492.5,6488.75,2.0,550.0,88,550.0,1100.0,1755861900000,2025-08-22 11:25:00,1755862080000,2025-08-22 11:28:00,1755862080000,2025-08-22 11:28:00,
1755865080000,2025-08-22 12:18:00,Long,EngulfingOrderBlock,Loss,6478.5,6481.25,6481.25,6478.5,6486.75,2.0,550.0,40,550.0,1100.0,1755865140000,2025-08-22 12:19:00,1755865140000,2025-08-22 12:19:00,1755865560000,2025-08-22 12:26:00,
1755867480000,2025-08-22 12:58:00,Long,EngulfingOrderBlock,Profit,6474.0,6476.75,6476.75,6474.0,6482.25,2.0,550.0,40,550.0,1100.0,1755867540000,2025-08-22 12:59:00,1755867540000,2025-08-22 12:59:00,1755867660000,2025-08-22 13:01:00,
1755870420000,2025-08-22 13:47:00,Short,EngulfingOrderBlock,Profit,6493.5,6494.75,6493.5,6494.75,6491.0,2.0,550.0,88,550.0,1100.0,1755870480000,2025-08-22 13:48:00,1755870480000,2025-08-22 13:48:00,1755870540000,2025-08-22 13:49:00,
1755871920000,2025-08-22 14:12:00,Long,EngulfingOrderBlock,Loss,6487.0,6488.25,6488.25,6487.0,6490.75,2.0,550.0,88,550.0,1100.0,1755871980000,2025-08-22 14:13:00,1755871980000,2025-08-22 14:13:00,1755872100000,2025-08-22 14:15:00,
1755873480000,2025-08-22 14:38:00,Short,EngulfingOrderBlock,Profit,6487.75,6489.5,6487.75,6489.5,6484.25,2.0,550.0,62,542.5,1085.0,1755873540000,2025-08-22 14:39:00,1755874020000,2025-08-22 14:47:00,1755874560000,2025-08-22 14:56:00,
1755877260000,2025-08-22 15:41:00,Long,EngulfingOrderBlock,Cancelled,6474.0,6476.0,6476.0,6474.0,6480.0,2.0,550.0,55,550.0,1100.0,1755877320000,2025-08-22 15:42:00,,,1755877620000,2025-08-22 15:47:00,A full candle fell outside the range of the order.
1756118760000,2025-08-25 10:46:00,Long,EngulfingOrderBlock,Profit,6467.25,6470.0,6470.0,6467.25,6475.5,2.0,550.0,40,550.0,1100.0,1756118820000,2025-08-25 10:47:00,1756118820000,2025-08-25 10:47:00,1756119900000,2025-08-25 11:05:00,
1756119060000,2025-08-25 10:51:00,Short,EngulfingOrderBlock,Cancelled,6472.0,6474.25,6472.0,6474.25,6467.5,2.0,550.0,48,540.0,1080.0,,,,,1756119780000,2025-08-25 11:03:00,More than ten minutes have passed and the candle wicked outside the order.
1756121880000,2025-08-25 11:38:00,Long,EngulfingOrderBlock,Loss,6475.25,6477.0,6477.0,6475.25,6480.5,2.0,550.0,62,542.5,1085.0,1756121940000,2025-08-25 11:39:00,1756121940000,2025-08-25 11:39:00,1756122120000,2025-08-25 11:42:00,
1756124880000,2025-08-25 12:28:00,Short,EngulfingOrderBlock,Loss,6479.75,6480.75,6479.75,6480.75,6477.75,2.0,550.0,110,550.0,1100.0,1756124940000,2025-08-25 12:29:00,1756124940000,2025-08-25 12:29:00,1756125720000,2025-08-25 12:42:00,
1756126560000,2025-08-25 12:56:00,Long,EngulfingOrderBlock,Loss,6478.75,6480.0,6480.0,6478.75,6482.5,2.0,550.0,88,550.0,1100.0,1756126620000,2025-08-25 12:57:00,1756126620000,2025-08-25 12:57:00,1756126800000,2025-08-25 13:00:00,
1756127640000,2025-08-25 13:14:00,Short,EngulfingOrderBlock,Profit,6477.75,6479.25,6477.75,6479.25,6474.75,2.0,550.0,73,547.5,1095.0,1756127700000,2025-08-25 13:15:00,1756127700000,2025-08-25 13:15:00,1756128420000,2025-08-25 13:27:00,
1756132620000,2025-08-25 14:37:00,Long,EngulfingOrderBlock,Profit,6470.25,6470.75,6470.75,6470.25,6471.75,2.0,550.0,220,550.0,1100.0,1756132680000,2025-08-25 14:38:00,1756132740000,2025-08-25 14:39:00,1756132740000,2025-08-25 14:39:00,
1756203960000,2025-08-26 10:26:00,Short,EngulfingOrderBlock,Profit,6460.0,6461.75,6460.0,6461.75,6456.5,2.0,550.0,62,542.5,1085.0,1756204020000,2025-08-26 10:27:00,1756204020000,2025-08-26 10:27:00,1756204680000,2025-08-26 10:38:00,
1756204500000,2025-08-26 10:35:00,Long,EngulfingOrderBlock,Cancelled,6457.0,6458.75,6458.75,6457.0,6462.25,2.0,550.0,62,542.5,1085.0,,,,,1756204800000,2025-08-26 10:40:00,More than ten minutes have passed and the candle wicked outside the order.
1756209060000,2025-08-26 11:51:00,Long,EngulfingOrderBlock,Profit,6453.25,6454.5,6454.5,6453.25,6457.0,2.0,550.0,88,550.0,1100.0,1756209120000,2025-08-26 11:52:00,1756209120000,2025-08-26 11:52:00,1756209120000,2025-08-26 11:52:00,
1756213560000,2025-08-26 13:06:00,Short,EngulfingOrderBlock,Profit,6462.75,6464.0,6462.75,6464.0,6460.25,2.0,550.0,88,550.0,1100.0,1756213620000,2025-08-26 13:07:00,1756213620000,2025-08-26 13:07:00,1756213800000,2025-08-26 13:10:00,
1756220940000,2025-08-26 15:09:00,Long,EngulfingOrderBlock,Profit,6465.75,6466.5,6466.5,6465.75,6468.0,2.0,550.0,146,547.5,1095.0,1756221000000,2025-08-26 15:10:00,1756221000000,2025-08-26 15:10:00,1756221000000,2025-08-26 15:10:00,
1756223100000,2025-08-26 15:45:00,Long,EngulfingOrderBlock,Profit,6468.25,6469.75,6469.75,6468.25,6472.75,2.0,550.0,73,547.5,1095.0,1756223160000,2025-08-26 15:46:00,1756223160000,2025-08-26 15:46:00,1756223400000,2025-08-26 15:50:00,
1756223640000,2025-08-26 15:54:00,Short,EngulfingOrderBlock,Cancelled,6478.25,6480.75,6478.25,6480.75,6473.25,2.0,550.0,44,550.0,1100.0,,,,,1756223640000,2025-08-26 15:54:00,Ten minutes until closing. All orders cancelled.
1756297680000,2025-08-27 12:28:00,Long,EngulfingOrderBlock,Loss,6483.25,6485.5,6485.5,6483.25,6490.0,2.0,550.0,48,540.0,1080.0,1756297740000,2025-08-27 12:29:00,1756298160000,2025-08-27 12:36:00,1756298220000,2025-08-27 12:37:00,
1756298160000,2025-08-27 12:36:00,Short,EngulfingOrderBlock,Loss,6486.75,6488.25,6486.75,6488.25,6483.75,2.0,550.0,73,547.5,1095.0,1756298640000,2025-08-27 12:44:00,1756298640000,2025-08-27 12:44:00,1756298640000,2025-08-27 12:44:00,
1756299300000,2025-08-27 12:55:00,Short,EngulfingOrderBlock,Loss,6492.5,6493.5,6492.5,6493.5,6490.5,2.0,550.0,110,550.0,1100.0,1756299480000,2025-08-27 12:58:00,1756299480000,2025-08-27 12:58:00,1756299480000,2025-08-27 12:58:00,
1756304220000,2025-08-27 14:17:00,Short,EngulfingOrderBlock,Loss,6500.75,6502.25,6500.75,6502.25,6497.75,2.0,550.0,73,547.5,1095.0,1756304280000,2025-08-27 14:18:00,1756304280000,2025-08-27 14:18:00,1756304580000,2025-08-27 14:23:00,
1756307700000,2025-08-27 15:15:00,Long,EngulfingOrderBlock,Profit,6489.0,6492.0,6492.0,6489.0,6498.0,2.0,550.0,36,540.0,1080.0,1756307760000,2025-08-27 15:16:00,1756307760000,2025-08-27 15:16:00,1756308960000,2025-08-27 15:36:00,
1756375140000,2025-08-28 09:59:00,Long,EngulfingOrderBlock,Profit,6481.75,6486.0,6486.0,6481.75,6494.5,2.0,550.0,25,531.25,1062.5,1756375260000,2025-08-28 10:01:00,1756375260000,2025-08-28 10:01:00,1756375680000,2025-08-28 10:08:00,
1756380600000,2025-08-28 11:30:00,Long,EngulfingOrderBlock,Cancelled,6490.25,6491.5,6491.5,6490.25,6494.0,2.0,550.0,88,550.0,1100.0,1756380660000,2025-08-28 11:31:00,,,1756380780000,2025-08-28 11:33:00,A full candle fell outside the range of the order.
1756381080000,2025-08-28 11:38:00,Short,EngulfingOrderBlock,Profit,6497.5,6498.75,6497.5,6498.75,6495.0,2.0,550.0,88,550.0,1100.0,1756381140000,2025-08-28 11:39:00,1756381140000,2025-08-28 11:39:00,1756381260000,2025-08-28 11:41:00,
1756386180000,2025-08-28 13:03:00,Long,EngulfingOrderBlock,Profit,6502.75,6504.25,6504.25,6502.75,6507.25,2.0,550.0,73,547.5,1095.0,1756386240000,2025-08-28 13:04:00,1756386300000,2025-08-28 13:05:00,1756387380000,2025-08-28 13:23:00,
1756386600000,2025-08-28 13:10:00,Short,EngulfingOrderBlock,Cancelled,6504.75,6506.5,6504.75,6506.5,6501.25,2.0,550.0,62,542.5,1085.0,,,,,1756386900000,2025-08-28 13:15:00,More than ten minutes have passed and the candle wicked outside the order.
1756388820000,2025-08-28 13:47:00,Short,EngulfingOrderBlock,Cancelled,6511.25,6512.25,6511.25,6512.25,6509.25,2.0,550.0,110,550.0,1100.0,,,,,1756389120000,2025-08-28 13:52:00,More than ten minutes have passed and the candle wicked outside the order.
1756396080000,2025-08-28 15:48:00,Short,EngulfingOrderBlock,Profit,6520.5,6522.0,6520.5,6522.0,6517.5,2.0,550.0,73,547.5,1095.0,1756396140000,2025-08-28 15:49:00,1756396140000,2025-08-28 15:49:00,1756396200000,2025-08-28 15:50:00,
1756461060000,2025-08-29 09:51:00,Long,EngulfingOrderBlock,Loss,6482.0,6485.5,6485.5,6482.0,6492.5,2.0,550.0,31,542.5,1085.0,1756461120000,2025-08-29 09:52:00,1756461120000,2025-08-29 09:52:00,1756461360000,2025-08-29 09:56:00,
1756461600000,2025-08-29 10:00:00,Long,EngulfingOrderBlock,Cancelled,6478.75,6481.75,6481.75,6478.75,6487.75,2.0,550.0,36,540.0,1080.0,,,,,1756461840000,2025-08-29 10:04:00,A full candle fell outside the range of the order.
1756462380000,2025-08-29 10:13:00,Long,EngulfingOrderBlock,Loss,6463.25,6465.5,6465.5,6463.25,6470.0,2.0,550.0,48,540.0,1080.0,1756462440000,2025-08-29 10:14:00,1756462440000,2025-08-29 10:14:00,1756462500000,2025-08-29 10:15:00,
1756464060000,2025-08-29 10:41:00,Short,EngulfingOrderBlock,Profit,6472.5,6474.25,6472.5,6474.25,6469.0,2.0,550.0,62,542.5,1085.0,1756464120000,2025-08-29 10:42:00,1756464120000,2025-08-29 10:42:00,1756464240000,2025-08-29 10:44:00,
1756464780000,2025-08-29 10:53:00,Long,EngulfingOrderBlock,Profit,6455.5,6459.0,6459.0,6455.5,6466.0,2.0,550.0,31,542.5,1085.0,1756464840000,2025-08-29 10:54:00,1756464840000,2025-08-29 10:54:00,1756465260000,2025-08-29 11:01:00,
1756465860000,2025-08-29 11:11:00,Short,EngulfingOrderBlock,Profit,6470.0,6471.75,6470.0,6471.75,6466.5,2.0,550.0,62,542.5,1085.0,1756465980000,2025-08-29 11:13:00,1756465980000,2025-08-29 11:13:00,1756466280000,2025-08-29 11:18:00,
1756467300000,2025-08-29 11:35:00,Long,EngulfingOrderBlock,Loss,6464.5,6467.25,6467.25,6464.5,6472.75,2.0,550.0,40,550.0,1100.0,1756467360000,2025-08-29 11:36:00,1756467360000,2025-08-29 11:36:00,1756467900000,2025-08-29 11:45:00,
1756475580000,2025-08-29 13:53:00,Short,EngulfingOrderBlock,Profit,6472.5,6474.5,6472.5,6474.5,6468.5,2.0,550.0,55,550.0,1100.0,1756475640000,2025-08-29 13:54:00,1756475640000,2025-08-29 13:54:00,1756475880000,2025-08-29 13:58:00,
1756478280000,2025-08-29 14:38:00,Short,EngulfingOrderBlock,Cancelled,6470.25,6471.5,6470.25,6471.5,6467.75,2.0,550.0,88,550.0,1100.0,1756478340000,2025-08-29 14:39:00,,,1756478880000,2025-08-29 14:48:00,More than ten minutes have passed and the candle wicked outside the order.
1756478700000,2025-08-29 14:45:00,Long,EngulfingOrderBlock,Loss,6466.75,6468.0,6468.0,6466.75,6470.5,2.0,550.0,88,550.0,1100.0,1756478940000,2025-08-29 14:49:00,1756478940000,2025-08-29 14:49:00,1756479060000,2025-08-29 14:51:00,
1756480260000,2025-08-29 15:11:00,Short,EngulfingOrderBlock,Loss,6471.0,6472.0,6471.0,6472.0,6469.0,2.0,550.0,110,550.0,1100.0,1756480320000,2025-08-29 15:12:00,1756480320000,2025-08-29 15:12:00,1756480560000,2025-08-29 15:16:00,
1756480920000,2025-08-29 15:22:00,Short,EngulfingOrderBlock,Profit,6472.25,6473.5,6472.25,6473.5,6469.75,2.0,550.0,88,550.0,1100.0,1756480980000,2025-08-29 15:23:00,1756481040000,2025-08-29 15:24:00,1756481220000,2025-08-29 15:27:00,
1756482900000,2025-08-29 15:55:00,Long,EngulfingOrderBlock,Profit,6462.5,6466.5,6466.5,6462.5,6474.5,2.0,550.0,27,540.0,1080.0,1756482960000,2025-08-29 15:56:00,1756482960000,2025-08-29 15:56:00,1756482960000,2025-08-29 15:56:00,
1756805700000,2025-09-02 09:35:00,Long,EngulfingOrderBlock,Profit,6386.25,6389.25,6389.25,6386.25,6395.25,2.0,550.0,36,540.0,1080.0,1756805760000,2025-09-02 09:36:00,1756806000000,2025-09-02 09:40:00,1756806060000,2025-09-02 09:41:00,
1756809420000,2025-09-02 10:37:00,Short,EngulfingOrderBlock,Profit,6414.75,6418.75,6414.75,6418.75,6406.75,2.0,550.0,27,540.0,1080.0,1756809480000,2025-09-02 10:38:00,1756809480000,2025-09-02 10:38:00,1756809720000,2025-09-02 10:42:00,
1756812180000,2025-09-02 11:23:00,Long,EngulfingOrderBlock,Loss,6384.25,6387.25,6387.25,6384.25,6393.25,2.0,550.0,36,540.0,1080.0,1756812240000,2025-09-02 11:24:00,1756812240000,2025-09-02 11:24:00,1756812900000,2025-09-02 11:35:00,
1756814040000,2025-09-02 11:54:00,Long,EngulfingOrderBlock,Profit,6372.25,6374.0,6374.0,6372.25,6377.5,2.0,550.0,62,542.5,1085.0,1756814100000,2025-09-02 11:55:00,1756814100000,2025-09-02 11:55:00,1756814160000,2025-09-02 11:56:00,
1756815720000,2025-09-02 12:22:00,Short,EngulfingOrderBlock,Profit,6381.75,6383.5,6381.75,6383.5,6378.25,2.0,550.0,62,542.5,1085.0,1756815780000,2025-09-02 12:23:00,1756815780000,2025-09-02 12:23:00,1756815900000,2025-09-02 12:25:00,
1756816680000,2025-09-02 12:38:00,Short,EngulfingOrderBlock,Loss,6381.75,6384.0,6381.75,6384.0,6377.25,2.0,550.0,48,540.0,1080.0,1756816740000,2025-09-02 12:39:00,1756816800000,2025-09-02 12:40:00,1756816800000,2025-09-02 12:40:00,
1756817220000,2025-09-02 12:47:00,Short,EngulfingOrderBlock,Loss,6383.25,6384.75,6383.25,6384.75,6380.25,2.0,550.0,73,547.5,1095.0,1756817280000,2025-09-02 12:48:00,1756817400000,2025-09-02 12:50:00,1756817400000,2025-09-02 12:50:00,
1756818480000,2025-09-02 13:08:00,Short,EngulfingOrderBlock,Profit,6394.0,6395.25,6394.0,6395.25,6391.5,2.0,550.0,88,550.0,1100.0,1756818540000,2025-09-02 13:09:00,1756818540000,2025-09-02 13:09:00,1756818660000,2025-09-02 13:11:00,
1756819080000,2025-09-02 13:18:00,Long,EngulfingOrderBlock,Cancelled,6389.5,6390.75,6390.75,6389.5,6393.25,2.0,550.0,88,550.0,1100.0,1756819140000,2025-09-02 13:19:00,,,1756819440000,2025-09-02 13:24:00,A full candle fell outside the range of the order.
1756821600000,2025-09-02 14:00:00,Long,EngulfingOrderBlock,Loss,6406.5,6408.75,6408.75,6406.5,6413.25,2.0,550.0,48,540.0,1080.0,1756821660000,2025-09-02 14:01:00,1756821720000,2025-09-02 14:02:00,1756821900000,2025-09-02 14:05:00,
1756822800000,2025-09-02 14:20:00,Long,EngulfingOrderBlock,Profit,6400.75,6402.25,6402.25,6400.75,6405.25,2.0,550.0,73,547.5,1095.0,1756822860000,2025-09-02 14:21:00,1756822860000,2025-09-02 14:21:00,1756822980000,2025-09-02 14:23:00,
1756824240000,2025-09-02 14:44:00,Long,EngulfingOrderBlock,Profit,6396.0,6397.25,6397.25,6396.0,6399.75,2.0,550.0,88,550.0,1100.0,1756824300000,2025-09-02 14:45:00,1756824300000,2025-09-02 14:45:00,1756824360000,2025-09-02 14:46:00,
1756827780000,2025-09-02 15:43:00,Short,EngulfingOrderBlock,Loss,6419.75,6421.75,6419.75,6421.75,6415.75,2.0,550.0,55,550.0,1100.0,1756827840000,2025-09-02 15:44:00,1756828140000,2025-09-02 15:49:00,1756828200000,2025-09-02 15:50:00,
1756828380000,2025-09-02 15:53:00,Short,EngulfingOrderBlock,Cancelled,6422.5,6424.25,6422.5,6424.25,6419.0,2.0,550.0,62,542.5,1085.0,,,,,1756828380000,2025-09-02 15:53:00,Ten minutes until closing. All orders cancelled.
1756893900000,2025-09-03 10:05:00,Short,EngulfingOrderBlock,Loss,6446.25,6449.5,6446.25,6449.5,6439.75,2.0,550.0,33,536.25,1072.5,1756893960000,2025-09-03 10:06:00,1756893960000,2025-09-03 10:06:00,1756894020000,2025-09-03 10:07:00,
1756894500000,2025-09-03 10:15:00,Long,EngulfingOrderBlock,Profit,6437.75,6441.5,6441.5,6437.75,6449.0,2.0,550.0,29,543.75,1087.5,1756894560000,2025-09-03 10:16:00,1756894560000,2025-09-03 10:16:00,1756894680000,2025-09-03 10:18:00,
1756895220000,2025-09-03 10:27:00,Short,EngulfingOrderBlock,Loss,6452.0,6454.25,6452.0,6454.25,6447.5,2.0,550.0,48,540.0,1080.0,1756895280000,2025-09-03 10:28:00,1756895460000,2025-09-03 10:31:00,1756895640000,2025-09-03 10:34:00,
1756898640000,2025-09-03 11:24:00,Long,EngulfingOrderBlock,Cancelled,6452.0,6454.5,6454.5,6452.0,6459.5,2.0,550.0,44,550.0,1100.0,,,,,1756898760000,2025-09-03 11:26:00,A full candle fell outside the range of the order.
1756902120000,2025-09-03 12:22:00,Short,EngulfingOrderBlock,Profit,6451.0,6453.25,6451.0,6453.25,6446.5,2.0,550.0,48,540.0,1080.0,1756902180000,2025-09-03 12:23:00,1756902180000,2025-09-03 12:23:00,1756902240000,2025-09-03 12:24:00,
1756903560000,2025-09-03 12:46:00,Long,EngulfingOrderBlock,Loss,6438.5,6440.5,6440.5,6438.5,6444.5,2.0,550.0,55,550.0,1100.0,1756903620000,2025-09-03 12:47:00,1756903620000,2025-09-03 12:47:00,1756903740000,2025-09-03 12:49:00,
1756903980000,2025-09-03 12:53:00,Long,EngulfingOrderBlock,Cancelled,6436.0,6438.25,6438.25,6436.0,6442.75,2.0,550.0,48,540.0,1080.0,1756904100000,2025-09-03 12:55:00,,,1756904580000,2025-09-03 13:03:00,More than ten minutes have passed and the candle wicked outside the order.
1756904280000,2025-09-03 12:58:00,Short,EngulfingOrderBlock,Cancelled,6441.0,6442.75,6441.0,6442.75,6437.5,2.0,550.0,62,542.5,1085.0,,,,,1756904580000,2025-09-03 13:03:00,More than ten minutes have passed and the candle wicked outside the order.
1756905240000,2025-09-03 13:14:00,Short,EngulfingOrderBlock,Loss,6448.0,6449.5,6448.0,6449.5,6445.0,2.0,550.0,73,547.5,1095.0,1756905300000,2025-09-03 13:15:00,1756905300000,2025-09-03 13:15:00,1756905360000,2025-09-03 13:16:00,
1756906020000,2025-09-03 13:27:00,Long,EngulfingOrderBlock,Loss,6441.25,6444.25,6444.25,6441.25,6450.25,2.0,550.0,36,540.0,1080.0,1756906140000,2025-09-03 13:29:00,1756906140000,2025-09-03 13:29:00,1756906500000,2025-09-03 13:35:00,
1756906140000,2025-09-03 13:29:00,Long,EngulfingOrderBlock,Cancelled,6443.25,6444.75,6444.75,6443.25,6447.75,2.0,550.0,73,547.5,1095.0,,,,,1756906440000,2025-09-03 13:34:00,More than ten minutes have passed and the candle wicked outside the order.
1756910400000,2025-09-03 14:40:00,Long,EngulfingOrderBlock,Profit,6426.5,6428.75,6428.75,6426.5,6433.25,2.0,550.0,48,540.0,1080.0,1756910460000,2025-09-03 14:41:00,1756910460000,2025-09-03 14:41:00,1756910640000,2025-09-03 14:44:00,
1756978560000,2025-09-04 09:36:00,Short,EngulfingOrderBlock,Profit,6470.5,6474.75,6470.5,6474.75,6462.0,2.0,550.0,25,531.25,1062.5,1756978620000,2025-09-04 09:37:00,1756978620000,2025-09-04 09:37:00,1756980240000,2025-09-04 10:04:00,
1756980600000,2025-09-04 10:10:00,Long,EngulfingOrderBlock,Profit,6459.25,6461.25,6461.25,6459.25,6465.25,2.0,550.0,55,550.0,1100.0,1756980660000,2025-09-04 10:11:00,1756980660000,2025-09-04 10:11:00,1756980720000,2025-09-04 10:12:00,
1756981560000,2025-09-04 10:26:00,Short,EngulfingOrderBlock,Loss,6469.0,6472.5,6469.0,6472.5,6462.0,2.0,550.0,31,542.5,1085.0,1756981620000,2025-09-04 10:27:00,1756981620000,2025-09-04 10:27:00,1756981800000,2025-09-04 10:30:00,
1756981980000,2025-09-04 10:33:00,Short,EngulfingOrderBlock,Cancelled,6473.25,6474.75,6473.25,6474.75,6470.25,2.0,550.0,73,547.5,1095.0,,,,,1756982220000,2025-09-04 10:37:00,A full candle fell outside the range of the order.
1756982340000,2025-09-04 10:39:00,Short,EngulfingOrderBlock,Profit,6477.75,6479.25,6477.75,6479.25,6474.75,2.0,550.0,73,547.5,1095.0,1756982400000,2025-09-04 10:40:00,1756982400000,2025-09-04 10:40:00,1756982520000,2025-09-04 10:42:00,
1756982520000,2025-09-04 10:42:00,Short,EngulfingOrderBlock,Loss,6476.25,6478.5,6476.25,6478.5,6471.75,2.0,550.0,48,540.0,1080.0,1756982580000,2025-09-04 10:43:00,1756982580000,2025-09-04 10:43:00,1756982940000,2025-09-04 10:49:00,
1756983780000,2025-09-04 11:03:00,Short,EngulfingOrderBlock,Profit,6479.0,6480.75,6479.0,6480.75,6475.5,2.0,550.0,62,542.5,1085.0,1756983840000,2025-09-04 11:04:00,1756983840000,2025-09-04 11:04:00,1756984260000,2025-09-04 11:11:00,
1756991340000,2025-09-04 13:09:00,Short,EngulfingOrderBlock,Cancelled,6488.25,6489.25,6488.25,6489.25,6486.25,2.0,550.0,110,550.0,1100.0,1756991400000,2025-09-04 13:10:00,,,1756991640000,2025-09-04 13:14:00,A full candle fell outside the range of the order.
1757067600000,2025-09-05 10:20:00,Long,EngulfingOrderBlock,Cancelled,6494.0,6498.0,6498.0,6494.0,6506.0,2.0,550.0,27,540.0,1080.0,,,,,1757067840000,2025-09-05 10:24:00,A full candle fell outside the range of the order.
1757068800000,2025-09-05 10:40:00,Long,EngulfingOrderBlock,Cancelled,6470.75,6476.75,6476.75,6470.75,6488.75,2.0,550.0,18,540.0,1080.0,,,,,1757069100000,2025-09-05 10:45:00,More than ten minutes have passed and the candle wicked outside the order.
1757069700000,2025-09-05 10:55:00,Short,EngulfingOrderBlock,Profit,6473.0,6477.25,6473.0,6477.25,6464.5,2.0,550.0,25,531.25,1062.5,1757069760000,2025-09-05 10:56:00,1757069760000,2025-09-05 10:56:00,1757069880000,2025-09-05 10:58:00,
1757073540000,2025-09-05 11:59:00,Long,EngulfingOrderBlock,Loss,6472.0,6476.5,6476.5,6472.0,6485.5,2.0,550.0,24,540.0,1080.0,1757073600000,2025-09-05 12:00:00,1757073600000,2025-09-05 12:00:00,1757073780000,2025-09-05 12:03:00,
1757074560000,2025-09-05 12:16:00,Short,EngulfingOrderBlock,Profit,6484.25,6486.25,6484.25,6486.25,6480.25,2.0,550.0,55,550.0,1100.0,1757074620000,2025-09-05 12:17:00,1757074620000,2025-09-05 12:17:00,1757074620000,2025-09-05 12:17:00,
1757074980000,2025-09-05 12:23:00,Long,EngulfingOrderBlock,Loss,6473.75,6477.0,6477.0,6473.75,6483.5,2.0,550.0,33,536.25,1072.5,1757075040000,2025-09-05 12:24:00,1757075040000,2025-09-05 12:24:00,1757075580000,2025-09-05 12:33:00,
1757075820000,2025-09-05 12:37:00,Long,EngulfingOrderBlock,Profit,6472.0,6474.0,6474.0,6472.0,6478.0,2.0,550.0,55,550.0,1100.0,1757076000000,2025-09-05 12:40:00,1757076000000,2025-09-05 12:40:00,1757076060000,2025-09-05 12:41:00,
1757077200000,2025-09-05 13:00:00,Short,EngulfingOrderBlock,Profit,6482.25,6483.5,6482.25,6483.5,6479.75,2.0,550.0,88,550.0,1100.0,1757077260000,2025-09-05 13:01:00,1757077260000,2025-09-05 13:01:00,1757077260000,2025-09-05 13:01:00,
